,datas,termos,id,posição
5910,2022-05-13,outlet cardigans,com.mobfiq.offpremium,7.0
5911,2022-05-13,outlet cardigans,com.privalia.br,1.0
5912,2022-05-13,outlet coca-cola,amaro.amaroandroid,76.0
5913,2022-05-13,outlet coca-cola,br.com.dafiti,18.0
5914,2022-05-13,outlet coca-cola,br.com.zattini,24.0
5915,2022-05-13,outlet coca-cola,com.mobfiq.offpremium,30.0
5916,2022-05-13,outlet coca-cola,com.privalia.br,7.0
5917,2022-05-13,outlet cravo e canela,amaro.amaroandroid,74.0
5918,2022-05-13,outlet cravo e canela,br.com.dafiti,3.0
5919,2022-05-13,outlet cravo e canela,br.com.zattini,4.0
5920,2022-05-13,outlet cravo e canela,com.farfetch.farfetchshop,66.0
5921,2022-05-13,outlet cravo e canela,com.mobfiq.offpremium,35.0
5922,2022-05-13,outlet cravo e canela,com.privalia.br,2.0
5923,2022-05-13,outlet de marcas,amaro.amaroandroid,23.0
5924,2022-05-13,outlet de marcas,br.com.dafiti,5.0
5925,2022-05-13,outlet de marcas,br.com.zattini,7.0
5926,2022-05-13,outlet de marcas,com.farfetch.farfetchshop,22.0
5927,2022-05-13,outlet de marcas,com.mobfiq.offpremium,2.0
5928,2022-05-13,outlet de marcas,com.privalia.br,1.0
5929,2022-05-13,outlet de moda,amaro.amaroandroid,17.0
5930,2022-05-13,outlet de moda,br.com.dafiti,6.0
5931,2022-05-13,outlet de moda,br.com.zattini,5.0
5932,2022-05-13,outlet de moda,com.farfetch.farfetchshop,29.0
5933,2022-05-13,outlet de moda,com.mobfiq.offpremium,9.0
5934,2022-05-13,outlet de moda,com.privalia.br,2.0
5935,2022-05-13,outlet e-girl roupas,amaro.amaroandroid,9.0
5936,2022-05-13,outlet e-girl roupas,br.com.dafiti,4.0
5937,2022-05-13,outlet e-girl roupas,br.com.zattini,3.0
5938,2022-05-13,outlet e-girl roupas,com.farfetch.farfetchshop,
5939,2022-05-13,outlet e-girl roupas,com.mobfiq.offpremium,13.0
5940,2022-05-13,outlet e-girl roupas,com.privalia.br,1.0
5941,2022-05-13,outlet fellipe krein,amaro.amaroandroid,29.0
5942,2022-05-13,outlet fellipe krein,br.com.dafiti,2.0
5943,2022-05-13,outlet fellipe krein,br.com.zattini,4.0
5944,2022-05-13,outlet fellipe krein,com.farfetch.farfetchshop,64.0
5945,2022-05-13,outlet fellipe krein,com.mobfiq.offpremium,9.0
5946,2022-05-13,outlet fellipe krein,com.privalia.br,1.0
5947,2022-05-13,outlet fila,amaro.amaroandroid,66.0
5948,2022-05-13,outlet fila,br.com.dafiti,7.0
5949,2022-05-13,outlet fila,br.com.zattini,8.0
5950,2022-05-13,outlet fila,com.farfetch.farfetchshop,73.0
5951,2022-05-13,outlet fila,com.mobfiq.offpremium,35.0
5952,2022-05-13,outlet fila,com.privalia.br,1.0
5953,2022-05-13,outlet forum,amaro.amaroandroid,22.0
5954,2022-05-13,outlet forum,br.com.dafiti,6.0
5955,2022-05-13,outlet forum,br.com.zattini,3.0
5956,2022-05-13,outlet forum,com.farfetch.farfetchshop,33.0
5957,2022-05-13,outlet forum,com.mobfiq.offpremium,9.0
5958,2022-05-13,outlet forum,com.privalia.br,1.0
5959,2022-05-13,outlet granado,amaro.amaroandroid,32.0
5960,2022-05-13,outlet granado,br.com.dafiti,
5961,2022-05-13,outlet granado,br.com.zattini,22.0
5962,2022-05-13,outlet granado,com.farfetch.farfetchshop,63.0
5963,2022-05-13,outlet granado,com.mobfiq.offpremium,6.0
5964,2022-05-13,outlet granado,com.privalia.br,3.0
5965,2022-05-13,outlet hugo boss,amaro.amaroandroid,33.0
5966,2022-05-13,outlet hugo boss,br.com.dafiti,13.0
5967,2022-05-13,outlet hugo boss,br.com.zattini,10.0
5968,2022-05-13,outlet hugo boss,com.farfetch.farfetchshop,24.0
5969,2022-05-13,outlet hugo boss,com.mobfiq.offpremium,9.0
5970,2022-05-13,outlet hugo boss,com.privalia.br,3.0
5971,2022-05-13,outlet intuição,amaro.amaroandroid,8.0
5972,2022-05-13,outlet intuição,br.com.dafiti,
5973,2022-05-13,outlet intuição,br.com.zattini,6.0
5974,2022-05-13,outlet intuição,com.farfetch.farfetchshop,
5975,2022-05-13,outlet intuição,com.mobfiq.offpremium,12.0
5976,2022-05-13,outlet intuição,com.privalia.br,1.0
5977,2022-05-13,outlet javali,amaro.amaroandroid,
5978,2022-05-13,outlet javali,br.com.dafiti,
5979,2022-05-13,outlet javali,br.com.zattini,
5980,2022-05-13,outlet javali,com.farfetch.farfetchshop,
5981,2022-05-13,outlet javali,com.mobfiq.offpremium,
5982,2022-05-13,outlet javali,com.privalia.br,
5983,2022-05-13,outlet lacoste,amaro.amaroandroid,39.0
5984,2022-05-13,outlet lacoste,br.com.dafiti,5.0
5985,2022-05-13,outlet lacoste,br.com.zattini,14.0
5986,2022-05-13,outlet lacoste,com.farfetch.farfetchshop,46.0
5987,2022-05-13,outlet lacoste,com.mobfiq.offpremium,32.0
5988,2022-05-13,outlet lacoste,com.privalia.br,3.0
5989,2022-05-13,outlet michael kors,amaro.amaroandroid,20.0
5990,2022-05-13,outlet michael kors,br.com.dafiti,
5991,2022-05-13,outlet michael kors,br.com.zattini,10.0
5992,2022-05-13,outlet michael kors,com.farfetch.farfetchshop,16.0
5993,2022-05-13,outlet michael kors,com.mobfiq.offpremium,4.0
5994,2022-05-13,outlet michael kors,com.privalia.br,7.0
5995,2022-05-13,outlet morena rosa,amaro.amaroandroid,15.0
5996,2022-05-13,outlet morena rosa,br.com.dafiti,8.0
5997,2022-05-13,outlet morena rosa,br.com.zattini,7.0
5998,2022-05-13,outlet morena rosa,com.farfetch.farfetchshop,38.0
5999,2022-05-13,outlet morena rosa,com.mobfiq.offpremium,10.0
6000,2022-05-13,outlet morena rosa,com.privalia.br,1.0
6001,2022-05-13,outlet mr kitsch,amaro.amaroandroid,30.0
6002,2022-05-13,outlet mr kitsch,br.com.dafiti,2.0
6003,2022-05-13,outlet mr kitsch,br.com.zattini,6.0
6004,2022-05-13,outlet mr kitsch,com.farfetch.farfetchshop,45.0
6005,2022-05-13,outlet mr kitsch,com.mobfiq.offpremium,34.0
6006,2022-05-13,outlet mr kitsch,com.privalia.br,1.0
6007,2022-05-13,outlet nike,amaro.amaroandroid,45.0
6008,2022-05-13,outlet nike,br.com.dafiti,8.0
6009,2022-05-13,outlet nike,br.com.zattini,12.0
6010,2022-05-13,outlet nike,com.farfetch.farfetchshop,51.0
6011,2022-05-13,outlet nike,com.mobfiq.offpremium,80.0
6012,2022-05-13,outlet nike,com.privalia.br,3.0
6013,2022-05-13,outlet perlatto,amaro.amaroandroid,59.0
6014,2022-05-13,outlet perlatto,br.com.dafiti,2.0
6015,2022-05-13,outlet perlatto,br.com.zattini,4.0
6016,2022-05-13,outlet perlatto,com.farfetch.farfetchshop,67.0
6017,2022-05-13,outlet perlatto,com.mobfiq.offpremium,35.0
6018,2022-05-13,outlet perlatto,com.privalia.br,1.0
6019,2022-05-13,outlet premium,amaro.amaroandroid,51.0
6020,2022-05-13,outlet premium,br.com.dafiti,10.0
6021,2022-05-13,outlet premium,br.com.zattini,12.0
6022,2022-05-13,outlet premium,com.farfetch.farfetchshop,25.0
6023,2022-05-13,outlet premium,com.mobfiq.offpremium,4.0
6024,2022-05-13,outlet premium,com.privalia.br,5.0
6025,2022-05-13,outlet samsonite,amaro.amaroandroid,
6026,2022-05-13,outlet samsonite,br.com.dafiti,
6027,2022-05-13,outlet samsonite,br.com.zattini,
6028,2022-05-13,outlet samsonite,com.farfetch.farfetchshop,37.0
6029,2022-05-13,outlet samsonite,com.mobfiq.offpremium,9.0
6030,2022-05-13,outlet samsonite,com.privalia.br,2.0
6031,2022-05-13,outlet tracta,amaro.amaroandroid,26.0
6032,2022-05-13,outlet tracta,br.com.dafiti,
6033,2022-05-13,outlet tracta,br.com.zattini,18.0
6034,2022-05-13,outlet tracta,com.mobfiq.offpremium,5.0
6035,2022-05-13,outlet tracta,com.privalia.br,1.0
6036,2022-05-13,outlet triton,amaro.amaroandroid,28.0
6037,2022-05-13,outlet triton,br.com.dafiti,11.0
6038,2022-05-13,outlet triton,br.com.zattini,5.0
6039,2022-05-13,outlet triton,com.farfetch.farfetchshop,32.0
6040,2022-05-13,outlet triton,com.mobfiq.offpremium,4.0
6041,2022-05-13,outlet triton,com.privalia.br,1.0
6042,2022-05-13,outlet umbro,amaro.amaroandroid,73.0
6043,2022-05-13,outlet umbro,br.com.dafiti,9.0
6044,2022-05-13,outlet umbro,br.com.zattini,12.0
6045,2022-05-13,outlet umbro,com.farfetch.farfetchshop,59.0
6046,2022-05-13,outlet umbro,com.mobfiq.offpremium,29.0
6047,2022-05-13,outlet umbro,com.privalia.br,2.0
6048,2022-05-13,outlet west coast,br.com.dafiti,20.0
6049,2022-05-13,outlet west coast,com.farfetch.farfetchshop,14.0
6050,2022-05-13,outlet west coast,com.privalia.br,2.0
6051,2022-05-13,outlet wrangler,amaro.amaroandroid,34.0
6052,2022-05-13,outlet wrangler,br.com.dafiti,
6053,2022-05-13,outlet wrangler,br.com.zattini,12.0
6054,2022-05-13,outlet wrangler,com.farfetch.farfetchshop,27.0
6055,2022-05-13,outlet wrangler,com.mobfiq.offpremium,15.0
6056,2022-05-13,outlet wrangler,com.privalia.br,2.0
6057,2022-05-13,privalia,amaro.amaroandroid,14.0
6058,2022-05-13,privalia,br.com.dafiti,4.0
6059,2022-05-13,privalia,br.com.zattini,3.0
6060,2022-05-13,privalia,com.farfetch.farfetchshop,38.0
6061,2022-05-13,privalia,com.mobfiq.offpremium,12.0
6062,2022-05-13,privalia,com.privalia.br,1.0
6063,2022-05-13,privalia br,amaro.amaroandroid,17.0
6064,2022-05-13,privalia br,br.com.dafiti,3.0
6065,2022-05-13,privalia br,br.com.zattini,4.0
6066,2022-05-13,privalia br,com.farfetch.farfetchshop,
6067,2022-05-13,privalia br,com.mobfiq.offpremium,13.0
6068,2022-05-13,privalia br,com.privalia.br,1.0
6069,2022-05-13,roupas de marca,amaro.amaroandroid,11.0
6070,2022-05-13,roupas de marca,br.com.dafiti,2.0
6071,2022-05-13,roupas de marca,br.com.zattini,1.0
6072,2022-05-13,roupas de marca,com.farfetch.farfetchshop,12.0
6073,2022-05-13,roupas de marca,com.mobfiq.offpremium,35.0
6074,2022-05-13,roupas de marca,com.privalia.br,3.0
6075,2022-05-12,adidas,amaro.amaroandroid,52.0
6076,2022-05-12,adidas,br.com.dafiti,13.0
6077,2022-05-12,adidas,br.com.zattini,134.0
6078,2022-05-12,adidas,com.farfetch.farfetchshop,66.0
6079,2022-05-12,adidas,com.mobfiq.offpremium,76.0
6080,2022-05-12,adidas,com.privalia.br,87.0
6081,2022-05-12,calvin klein jeans,amaro.amaroandroid,10.0
6082,2022-05-12,calvin klein jeans,br.com.dafiti,3.0
6083,2022-05-12,calvin klein jeans,br.com.zattini,11.0
6084,2022-05-12,calvin klein jeans,com.farfetch.farfetchshop,13.0
6085,2022-05-12,calvin klein jeans,com.mobfiq.offpremium,24.0
6086,2022-05-12,calvin klein jeans,com.privalia.br,2.0
6087,2022-05-12,capodarte,amaro.amaroandroid,36.0
6088,2022-05-12,capodarte,br.com.dafiti,8.0
6089,2022-05-12,capodarte,br.com.zattini,14.0
6090,2022-05-12,capodarte,com.farfetch.farfetchshop,
6091,2022-05-12,capodarte,com.mobfiq.offpremium,38.0
6092,2022-05-12,capodarte,com.privalia.br,12.0
6093,2022-05-12,compras online,amaro.amaroandroid,78.0
6094,2022-05-12,compras online,br.com.dafiti,26.0
6095,2022-05-12,compras online,br.com.zattini,23.0
6096,2022-05-12,compras online,com.privalia.br,36.0
6097,2022-05-12,cravo e canela,amaro.amaroandroid,
6098,2022-05-12,cravo e canela,br.com.dafiti,2.0
6099,2022-05-12,cravo e canela,br.com.zattini,11.0
6100,2022-05-12,cravo e canela,com.mobfiq.offpremium,84.0
6101,2022-05-12,cravo e canela,com.privalia.br,8.0
6102,2022-05-12,lacoste,amaro.amaroandroid,28.0
6103,2022-05-12,lacoste,br.com.dafiti,6.0
6104,2022-05-12,lacoste,br.com.zattini,10.0
6105,2022-05-12,lacoste,com.farfetch.farfetchshop,19.0
6106,2022-05-12,lacoste,com.mobfiq.offpremium,54.0
6107,2022-05-12,lacoste,com.privalia.br,7.0
6108,2022-05-12,morena rosa,amaro.amaroandroid,10.0
6109,2022-05-12,morena rosa,br.com.dafiti,6.0
6110,2022-05-12,morena rosa,br.com.zattini,5.0
6111,2022-05-12,morena rosa,com.farfetch.farfetchshop,49.0
6112,2022-05-12,morena rosa,com.mobfiq.offpremium,35.0
6113,2022-05-12,morena rosa,com.privalia.br,2.0
6114,2022-05-12,outlet,amaro.amaroandroid,32.0
6115,2022-05-12,outlet,br.com.dafiti,5.0
6116,2022-05-12,outlet,br.com.zattini,9.0
6117,2022-05-12,outlet,com.farfetch.farfetchshop,43.0
6118,2022-05-12,outlet,com.mobfiq.offpremium,11.0
6119,2022-05-12,outlet,com.privalia.br,2.0
6120,2022-05-12,outlet adidas,amaro.amaroandroid,46.0
6121,2022-05-12,outlet adidas,br.com.dafiti,7.0
6122,2022-05-12,outlet adidas,br.com.zattini,14.0
6123,2022-05-12,outlet adidas,com.farfetch.farfetchshop,34.0
6124,2022-05-12,outlet adidas,com.mobfiq.offpremium,16.0
6125,2022-05-12,outlet adidas,com.privalia.br,2.0
6126,2022-05-12,outlet bastille,amaro.amaroandroid,
6127,2022-05-12,outlet bastille,br.com.dafiti,14.0
6128,2022-05-12,outlet bastille,br.com.zattini,15.0
6129,2022-05-12,outlet bastille,com.farfetch.farfetchshop,
6130,2022-05-12,outlet bastille,com.mobfiq.offpremium,11.0
6131,2022-05-12,outlet bastille,com.privalia.br,3.0
6132,2022-05-12,outlet beyoung,amaro.amaroandroid,29.0
6133,2022-05-12,outlet beyoung,br.com.dafiti,9.0
6134,2022-05-12,outlet beyoung,br.com.zattini,18.0
6135,2022-05-12,outlet beyoung,com.farfetch.farfetchshop,64.0
6136,2022-05-12,outlet beyoung,com.mobfiq.offpremium,8.0
6137,2022-05-12,outlet beyoung,com.privalia.br,1.0
6138,2022-05-12,outlet calvin klein jeans,amaro.amaroandroid,25.0
6139,2022-05-12,outlet calvin klein jeans,br.com.dafiti,6.0
6140,2022-05-12,outlet calvin klein jeans,br.com.zattini,16.0
6141,2022-05-12,outlet calvin klein jeans,com.farfetch.farfetchshop,11.0
6142,2022-05-12,outlet calvin klein jeans,com.mobfiq.offpremium,12.0
6143,2022-05-12,outlet calvin klein jeans,com.privalia.br,1.0
6144,2022-05-12,outlet capodarte,amaro.amaroandroid,88.0
6145,2022-05-12,outlet capodarte,br.com.dafiti,3.0
6146,2022-05-12,outlet capodarte,br.com.zattini,8.0
6147,2022-05-12,outlet capodarte,com.farfetch.farfetchshop,51.0
6148,2022-05-12,outlet capodarte,com.mobfiq.offpremium,43.0
6149,2022-05-12,outlet capodarte,com.privalia.br,2.0
6150,2022-05-12,outlet cardigans,amaro.amaroandroid,28.0
6151,2022-05-12,outlet cardigans,br.com.dafiti,
6152,2022-05-12,outlet cardigans,br.com.zattini,11.0
6153,2022-05-12,outlet cardigans,com.mobfiq.offpremium,9.0
6154,2022-05-12,outlet cardigans,com.privalia.br,2.0
6155,2022-05-12,outlet coca-cola,amaro.amaroandroid,107.0
6156,2022-05-12,outlet coca-cola,br.com.dafiti,16.0
6157,2022-05-12,outlet coca-cola,br.com.zattini,21.0
6158,2022-05-12,outlet coca-cola,com.mobfiq.offpremium,
6159,2022-05-12,outlet coca-cola,com.privalia.br,8.0
6160,2022-05-12,outlet cravo e canela,amaro.amaroandroid,99.0
6161,2022-05-12,outlet cravo e canela,br.com.dafiti,3.0
6162,2022-05-12,outlet cravo e canela,br.com.zattini,5.0
6163,2022-05-12,outlet cravo e canela,com.farfetch.farfetchshop,82.0
6164,2022-05-12,outlet cravo e canela,com.mobfiq.offpremium,37.0
6165,2022-05-12,outlet cravo e canela,com.privalia.br,2.0
6166,2022-05-12,outlet de marcas,amaro.amaroandroid,29.0
6167,2022-05-12,outlet de marcas,br.com.dafiti,6.0
6168,2022-05-12,outlet de marcas,br.com.zattini,11.0
6169,2022-05-12,outlet de marcas,com.farfetch.farfetchshop,23.0
6170,2022-05-12,outlet de marcas,com.mobfiq.offpremium,2.0
6171,2022-05-12,outlet de marcas,com.privalia.br,1.0
6172,2022-05-12,outlet de moda,amaro.amaroandroid,29.0
6173,2022-05-12,outlet de moda,br.com.dafiti,7.0
6174,2022-05-12,outlet de moda,br.com.zattini,9.0
6175,2022-05-12,outlet de moda,com.farfetch.farfetchshop,22.0
6176,2022-05-12,outlet de moda,com.mobfiq.offpremium,6.0
6177,2022-05-12,outlet de moda,com.privalia.br,2.0
6178,2022-05-12,outlet e-girl roupas,amaro.amaroandroid,25.0
6179,2022-05-12,outlet e-girl roupas,br.com.dafiti,5.0
6180,2022-05-12,outlet e-girl roupas,br.com.zattini,4.0
6181,2022-05-12,outlet e-girl roupas,com.farfetch.farfetchshop,58.0
6182,2022-05-12,outlet e-girl roupas,com.mobfiq.offpremium,13.0
6183,2022-05-12,outlet e-girl roupas,com.privalia.br,1.0
6184,2022-05-12,outlet fellipe krein,amaro.amaroandroid,39.0
6185,2022-05-12,outlet fellipe krein,br.com.dafiti,6.0
6186,2022-05-12,outlet fellipe krein,br.com.zattini,7.0
6187,2022-05-12,outlet fellipe krein,com.farfetch.farfetchshop,52.0
6188,2022-05-12,outlet fellipe krein,com.mobfiq.offpremium,9.0
6189,2022-05-12,outlet fellipe krein,com.privalia.br,1.0
6190,2022-05-12,outlet fila,amaro.amaroandroid,60.0
6191,2022-05-12,outlet fila,br.com.dafiti,5.0
6192,2022-05-12,outlet fila,br.com.zattini,16.0
6193,2022-05-12,outlet fila,com.farfetch.farfetchshop,65.0
6194,2022-05-12,outlet fila,com.mobfiq.offpremium,12.0
6195,2022-05-12,outlet fila,com.privalia.br,2.0
6196,2022-05-12,outlet forum,amaro.amaroandroid,34.0
6197,2022-05-12,outlet forum,br.com.dafiti,9.0
6198,2022-05-12,outlet forum,br.com.zattini,7.0
6199,2022-05-12,outlet forum,com.farfetch.farfetchshop,39.0
6200,2022-05-12,outlet forum,com.mobfiq.offpremium,4.0
6201,2022-05-12,outlet forum,com.privalia.br,1.0
6202,2022-05-12,outlet granado,amaro.amaroandroid,29.0
6203,2022-05-12,outlet granado,br.com.dafiti,
6204,2022-05-12,outlet granado,br.com.zattini,22.0
6205,2022-05-12,outlet granado,com.farfetch.farfetchshop,66.0
6206,2022-05-12,outlet granado,com.mobfiq.offpremium,13.0
6207,2022-05-12,outlet granado,com.privalia.br,2.0
6208,2022-05-12,outlet hugo boss,amaro.amaroandroid,42.0
6209,2022-05-12,outlet hugo boss,br.com.dafiti,15.0
6210,2022-05-12,outlet hugo boss,br.com.zattini,13.0
6211,2022-05-12,outlet hugo boss,com.farfetch.farfetchshop,21.0
6212,2022-05-12,outlet hugo boss,com.mobfiq.offpremium,9.0
6213,2022-05-12,outlet hugo boss,com.privalia.br,3.0
6214,2022-05-12,outlet intuição,amaro.amaroandroid,13.0
6215,2022-05-12,outlet intuição,br.com.dafiti,
6216,2022-05-12,outlet intuição,br.com.zattini,10.0
6217,2022-05-12,outlet intuição,com.farfetch.farfetchshop,
6218,2022-05-12,outlet intuição,com.mobfiq.offpremium,2.0
6219,2022-05-12,outlet intuição,com.privalia.br,1.0
6220,2022-05-12,outlet javali,amaro.amaroandroid,
6221,2022-05-12,outlet javali,br.com.dafiti,
6222,2022-05-12,outlet javali,br.com.zattini,
6223,2022-05-12,outlet javali,com.farfetch.farfetchshop,
6224,2022-05-12,outlet javali,com.mobfiq.offpremium,
6225,2022-05-12,outlet javali,com.privalia.br,
6226,2022-05-12,outlet lacoste,amaro.amaroandroid,26.0
6227,2022-05-12,outlet lacoste,br.com.dafiti,7.0
6228,2022-05-12,outlet lacoste,br.com.zattini,13.0
6229,2022-05-12,outlet lacoste,com.farfetch.farfetchshop,22.0
6230,2022-05-12,outlet lacoste,com.mobfiq.offpremium,20.0
6231,2022-05-12,outlet lacoste,com.privalia.br,3.0
6232,2022-05-12,outlet michael kors,amaro.amaroandroid,35.0
6233,2022-05-12,outlet michael kors,br.com.dafiti,
6234,2022-05-12,outlet michael kors,br.com.zattini,10.0
6235,2022-05-12,outlet michael kors,com.farfetch.farfetchshop,15.0
6236,2022-05-12,outlet michael kors,com.mobfiq.offpremium,8.0
6237,2022-05-12,outlet michael kors,com.privalia.br,4.0
6238,2022-05-12,outlet morena rosa,amaro.amaroandroid,21.0
6239,2022-05-12,outlet morena rosa,br.com.dafiti,5.0
6240,2022-05-12,outlet morena rosa,br.com.zattini,9.0
6241,2022-05-12,outlet morena rosa,com.farfetch.farfetchshop,
6242,2022-05-12,outlet morena rosa,com.mobfiq.offpremium,13.0
6243,2022-05-12,outlet morena rosa,com.privalia.br,1.0
6244,2022-05-12,outlet mr kitsch,amaro.amaroandroid,31.0
6245,2022-05-12,outlet mr kitsch,br.com.dafiti,2.0
6246,2022-05-12,outlet mr kitsch,br.com.zattini,9.0
6247,2022-05-12,outlet mr kitsch,com.farfetch.farfetchshop,42.0
6248,2022-05-12,outlet mr kitsch,com.mobfiq.offpremium,14.0
6249,2022-05-12,outlet mr kitsch,com.privalia.br,1.0
6250,2022-05-12,outlet nike,amaro.amaroandroid,
6251,2022-05-12,outlet nike,br.com.dafiti,9.0
6252,2022-05-12,outlet nike,br.com.zattini,12.0
6253,2022-05-12,outlet nike,com.farfetch.farfetchshop,
6254,2022-05-12,outlet nike,com.mobfiq.offpremium,29.0
6255,2022-05-12,outlet nike,com.privalia.br,3.0
6256,2022-05-12,outlet perlatto,amaro.amaroandroid,56.0
6257,2022-05-12,outlet perlatto,br.com.dafiti,2.0
6258,2022-05-12,outlet perlatto,br.com.zattini,4.0
6259,2022-05-12,outlet perlatto,com.farfetch.farfetchshop,42.0
6260,2022-05-12,outlet perlatto,com.mobfiq.offpremium,19.0
6261,2022-05-12,outlet perlatto,com.privalia.br,1.0
6262,2022-05-12,outlet premium,amaro.amaroandroid,38.0
6263,2022-05-12,outlet premium,br.com.dafiti,10.0
6264,2022-05-12,outlet premium,br.com.zattini,8.0
6265,2022-05-12,outlet premium,com.farfetch.farfetchshop,27.0
6266,2022-05-12,outlet premium,com.mobfiq.offpremium,3.0
6267,2022-05-12,outlet premium,com.privalia.br,5.0
6268,2022-05-12,outlet samsonite,amaro.amaroandroid,
6269,2022-05-12,outlet samsonite,br.com.dafiti,
6270,2022-05-12,outlet samsonite,br.com.zattini,
6271,2022-05-12,outlet samsonite,com.farfetch.farfetchshop,27.0
6272,2022-05-12,outlet samsonite,com.mobfiq.offpremium,7.0
6273,2022-05-12,outlet samsonite,com.privalia.br,3.0
6274,2022-05-12,outlet tracta,amaro.amaroandroid,26.0
6275,2022-05-12,outlet tracta,br.com.dafiti,
6276,2022-05-12,outlet tracta,br.com.zattini,17.0
6277,2022-05-12,outlet tracta,com.mobfiq.offpremium,10.0
6278,2022-05-12,outlet tracta,com.privalia.br,2.0
6279,2022-05-12,outlet triton,amaro.amaroandroid,50.0
6280,2022-05-12,outlet triton,br.com.dafiti,11.0
6281,2022-05-12,outlet triton,br.com.zattini,14.0
6282,2022-05-12,outlet triton,com.farfetch.farfetchshop,41.0
6283,2022-05-12,outlet triton,com.mobfiq.offpremium,8.0
6284,2022-05-12,outlet triton,com.privalia.br,2.0
6285,2022-05-12,outlet umbro,amaro.amaroandroid,99.0
6286,2022-05-12,outlet umbro,br.com.dafiti,10.0
6287,2022-05-12,outlet umbro,br.com.zattini,16.0
6288,2022-05-12,outlet umbro,com.farfetch.farfetchshop,43.0
6289,2022-05-12,outlet umbro,com.mobfiq.offpremium,24.0
6290,2022-05-12,outlet umbro,com.privalia.br,2.0
6291,2022-05-12,outlet west coast,br.com.dafiti,24.0
6292,2022-05-12,outlet west coast,com.farfetch.farfetchshop,12.0
6293,2022-05-12,outlet west coast,com.privalia.br,2.0
6294,2022-05-12,outlet wrangler,amaro.amaroandroid,47.0
6295,2022-05-12,outlet wrangler,br.com.dafiti,
